no.,route_id,date,app_booking hour,app_pick-up point,app_destination,grab car 4-seater_published fare (in php),app_eta_min,app_eta_max,"""Beat high fares"" note shown on app?",gmaps1_time of route check,gmaps1_ride duration (in minutes),gmaps1_distance (km),same route?,gmaps2_time of route check,gmaps2_ride duration (in minutes),gmaps2_distance (km),table fare,Fixed Date and Time (Manila),Route (API),Service Name,ETA,ETT,MaxFare,MinFare,SurgeNotice,Surge factor,app_booking hour_hours
1038,11,2024-02-19,17:00:00,JPMorgan Chase & Co. Main Entrance,One Orchard Road Eastwood,355,17:35:00,17:49:00,No ,17:02:00,34,8.8,No,17:02:00,34,8.1,256.17999999999995,2024-02-19 17:00:00,11,GrabCar 4-Seater,5,38,390.5,284.0,NONE,1.385744398,17.0
1039,11,2024-02-19,18:00:00,JPMorgan Chase & Co. Main Entrance,One Orchard Road Eastwood,438,18:37:00,18:51:00,No ,18:00:00,33,8.8,Yes,18:00:00,33,8.8,270.67999999999995,2024-02-19 18:00:00,11,GrabCar 4-Seater,5,37,489.5,356.0,HIGH_SURGE,1.618146889,18.0
1040,11,2024-02-19,19:00:00,JPMorgan Chase & Co. Main Entrance,One Orchard Road Eastwood,366,19:39:00,19:55:00,No ,19:00:00,40,8.8,No,19:01:00,38,8.4,272.6800000000003,2024-02-19 19:00:00,11,GrabCar 4-Seater,4,41,408.1,296.8,NONE,1.342232654,19.0
1041,11,2024-02-19,20:00:00,JPMorgan Chase & Co. Main Entrance,One Orchard Road Eastwood,355,20:30:00,20:42:00,No ,20:00:00,26,8.8,Yes,20:00:00,26,8.8,252.68000000000004,2024-02-19 20:00:00,11,GrabCar 4-Seater,1,32,381.7,277.6,NONE,1.404939053,20.0
1042,11,2024-02-19,21:00:00,JPMorgan Chase & Co. Main Entrance,One Orchard Road Eastwood,330,21:25:00,21:35:00,No ,21:01:00,20,8.8,Yes,21:01:00,20,8.8,238.68000000000006,2024-02-19 21:00:00,11,GrabCar 4-Seater,1,26,364.1,264.8,NONE,1.382604324,21.0
1043,11,2024-02-19,22:01:00,JPMorgan Chase & Co. Main Entrance,One Orchard Road Eastwood,311,22:23:00,22:34:00,No ,22:01:00,19,8.8,No,22:01:00,22,8.1,224.1800000000001,2024-02-19 22:00:00,11,GrabCar 4-Seater,1,24,343.2,249.6,NONE,1.38727808,22.0
1044,11,2024-02-19,23:00:00,JPMorgan Chase & Co. Main Entrance,One Orchard Road Eastwood,318,23:19:00,23:27:00,No ,23:00:00,17,8.8,No,23:00:00,18,9.2,228.6799999999998,2024-02-19 23:00:00,11,GrabCar 4-Seater,2,19,350.9,255.2,NONE,1.39058947,23.0
1045,11,2024-02-20,00:03:00,JPMorgan Chase & Co. Main Entrance,One Orchard Road Eastwood,308,00:19:00,00:26:00,No ,00:03:00,16,8.8,Yes,00:03:00,16,8.8,214.68,2024-02-20 00:00:00,11,GrabCar 4-Seater,1,17,342.1,248.8,NONE,1.434693497,0.0
1046,11,2024-02-20,06:01:00,JPMorgan Chase & Co. Main Entrance,One Orchard Road Eastwood,332,06:24:00,06:35:00,No ,06:04:00,19,8.8,Yes,06:04:00,19,8.8,236.6800000000001,2024-02-20 06:00:00,11,GrabCar 4-Seater,3,23,361.9,263.2,NONE,1.402737874,6.0
1047,11,2024-02-20,07:01:00,JPMorgan Chase & Co. Main Entrance,One Orchard Road Eastwood,339,07:27:00,07:38:00,No ,07:03:00,20,8.8,Yes,07:03:00,20,8.8,242.6799999999999,2024-02-20 07:00:00,11,GrabCar 4-Seater,8,27,372.9,271.2,NONE,1.396901269,7.0
1048,11,2024-02-20,08:38:00,JPMorgan Chase & Co. Main Entrance,One Orchard Road Eastwood,394,09:08:00,09:21:00,No ,08:36:00,24,8.8,No,08:38:00,24,9.2,260.68,2024-02-20 08:00:00,11,GrabCar 4-Seater,5,33,423.5,308.0,HIGH_SURGE,1.51143164,9.0
1049,11,2024-02-20,09:04:00,JPMorgan Chase & Co. Main Entrance,One Orchard Road Eastwood,404,09:33:00,09:45:00,No ,09:05:00,21,8.8,No,09:06:00,22,9.4,259.68000000000006,2024-02-20 09:00:00,11,GrabCar 4-Seater,8,26,445.5,324.0,HIGH_SURGE,1.555760937,9.0
1050,11,2024-02-20,10:03:00,JPMorgan Chase & Co. Main Entrance,One Orchard Road Eastwood,327,10:31:00,10:43:00,No ,10:03:00,24,8.8,No,10:04:00,25,8.1,238.18000000000004,2024-02-20 10:00:00,11,GrabCar 4-Seater,5,29,357.5,260.0,NONE,1.372911244,10.0
1051,11,2024-02-20,11:00:00,JPMorgan Chase & Co. Main Entrance,One Orchard Road Eastwood,339,11:32:00,11:45:00,No ,11:00:00,34,8.8,No,11:01:00,29,8.1,248.18,2024-02-20 11:00:00,11,GrabCar 4-Seater,2,34,374.0,272.0,NONE,1.365944073,11.0
1052,11,2024-02-20,12:00:00,JPMorgan Chase & Co. Main Entrance,One Orchard Road Eastwood,360,12:32:00,12:45:00,No ,12:00:00,26,8.8,Yes,12:00:00,26,8.8,258.68,2024-02-20 12:00:00,11,GrabCar 4-Seater,2,35,391.6,284.8,NONE,1.391680841,12.0
1053,11,2024-02-20,13:00:00,JPMorgan Chase & Co. Main Entrance,One Orchard Road Eastwood,324,13:28:00,13:40:00,No ,13:00:00,25,8.8,No,13:01:00,25,8.1,238.18000000000004,2024-02-20 13:00:00,11,GrabCar 4-Seater,2,30,357.5,260.0,NONE,1.360315728,13.0
1054,11,2024-02-20,14:00:00,JPMorgan Chase & Co. Main Entrance,One Orchard Road Eastwood,347,14:27:00,14:38:00,No ,14:00:00,25,8.8,Yes,14:00:00,25,8.8,244.68000000000006,2024-02-20 14:00:00,11,GrabCar 4-Seater,3,28,382.8,278.4,NONE,1.418178846,14.0
1055,11,2024-02-20,15:05:00,JPMorgan Chase & Co. Main Entrance,One Orchard Road Eastwood,345,15:35:00,15:47:00,No ,15:06:00,28,8.8,No,15:13:00,24,8.1,242.18000000000004,2024-02-20 15:00:00,11,GrabCar 4-Seater,2,31,378.4,275.2,NONE,1.424560244,15.0
1056,11,2024-02-20,16:00:00,JPMorgan Chase & Co. Main Entrance,One Orchard Road Eastwood,350,16:31:00,16:44:00,No ,16:00:00,32,8.8,No,16:01:00,26,8.1,246.18,2024-02-20 16:00:00,11,GrabCar 4-Seater,5,33,387.2,281.6,NONE,1.421723942,16.0
1057,11,2024-02-20,17:05:00,JPMorgan Chase & Co. Main Entrance,One Orchard Road Eastwood,480,17:50:00,18:06:00,No ,17:07:00,38,8.8,Yes,17:07:00,38,8.8,290.6799999999999,2024-02-20 17:00:00,11,GrabCar 4-Seater,10,44,528.0,384.0,HIGH_SURGE,1.651300399,17.0
1058,11,2024-02-20,18:00:00,JPMorgan Chase & Co. Main Entrance,One Orchard Road Eastwood,474,18:43:00,19:00:00,No ,18:00:00,44,8.8,Yes,18:00:00,44,8.8,288.6799999999999,2024-02-20 18:00:00,11,GrabCar 4-Seater,10,43,530.2,385.6,HIGH_SURGE,1.641956492,18.0
1059,11,2024-02-20,19:00:00,JPMorgan Chase & Co. Main Entrance,One Orchard Road Eastwood,455,19:44:00,20:01:00,No ,19:00:00,38,8.8,No,19:01:00,37,8.1,280.1800000000002,2024-02-20 19:00:00,11,GrabCar 4-Seater,5,43,501.6,364.8,HIGH_SURGE,1.623956028,19.0
1060,11,2024-02-20,20:00:00,JPMorgan Chase & Co. Main Entrance,One Orchard Road Eastwood,339,20:31:00,20:44:00,No ,20:00:00,27,8.8,No,20:00:00,30,8.1,246.18,2024-02-20 20:00:00,11,GrabCar 4-Seater,1,34,372.9,271.2,NONE,1.377041189,20.0
1061,11,2024-02-20,21:00:00,JPMorgan Chase & Co. Main Entrance,One Orchard Road Eastwood,327,21:28:00,21:40:00,No ,21:00:00,25,8.8,No,21:00:00,27,8.1,238.18000000000004,2024-02-20 21:00:00,11,GrabCar 4-Seater,1,30,360.8,262.4,NONE,1.372911244,21.0
1062,11,2024-02-20,22:00:00,JPMorgan Chase & Co. Main Entrance,One Orchard Road Eastwood,315,22:25:00,22:35:00,No ,22:00:00,22,8.8,No,22:00:00,24,8.1,228.18000000000006,2024-02-20 22:00:00,11,GrabCar 4-Seater,1,26,352.0,256.0,NONE,1.380489088,22.0
1063,11,2024-02-20,23:00:00,JPMorgan Chase & Co. Main Entrance,One Orchard Road Eastwood,330,23:25:00,23:36:00,No ,23:00:00,21,8.8,Yes,23:00:00,21,8.8,240.67999999999975,2024-02-20 23:00:00,11,GrabCar 4-Seater,1,26,363.0,264.0,NONE,1.371115174,23.0
1064,11,2024-02-21,00:01:00,JPMorgan Chase & Co. Main Entrance,One Orchard Road Eastwood,312,00:18:00,00:27:00,No ,00:02:00,17,8.8,No,00:02:00,18,9.0,223.68,2024-02-21 00:00:00,11,GrabCar 4-Seater,1,18,344.3,250.4,NONE,1.394849785,0.0
1065,12,2024-02-14,06:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,600,06:35:00,06:50:00,No ,06:01:00,41,16.1,No,06:03:00,37,15.7,370.38,2024-02-14 06:00:00,12,GrabCar 4-Seater,6,34,658.9,479.2,NONE,1.619957881,6.0
1066,12,2024-02-14,07:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,580,07:50:00,08:09:00,No ,07:04:00,46,18.8,No,07:04:00,50,15.7,408.38,2024-02-14 07:00:00,12,GrabCar 4-Seater,5,51,638.0,464.0,NONE,1.420245849,7.0
1067,12,2024-02-14,08:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,552,08:53:00,09:14:00,No ,08:01:00,44,15.7,Yes,08:01:00,44,15.7,418.3800000000001,2024-02-14 08:00:00,12,GrabCar 4-Seater,7,57,607.2,441.6,NONE,1.319374731,8.0
1068,12,2024-02-14,09:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,529,09:46:00,10:04:00,No ,09:01:00,41,18.8,No,09:01:00,42,15.7,398.38,2024-02-14 09:00:00,12,GrabCar 4-Seater,5,46,601.7,437.6,NONE,1.327877906,9.0
1069,12,2024-02-14,10:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,554,10:46:00,11:04:00,No ,10:00:00,43,18.8,No,10:02:00,45,15.7,398.38,2024-02-14 10:00:00,12,GrabCar 4-Seater,5,46,674.3,490.4,NONE,1.39063206,10.0
1070,12,2024-02-14,11:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,640,11:45:00,12:01:00,No ,11:02:00,44,18.8,Yes,11:02:00,44,18.8,438.88000000000005,2024-02-14 11:00:00,12,GrabCar 4-Seater,4,44,696.3,506.4,NONE,1.458257382,11.0
1071,12,2024-02-14,12:04:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,578,12:55:00,13:14:00,No ,12:04:00,41,18.8,Yes,12:04:00,41,18.8,456.8800000000001,2024-02-14 12:00:00,12,GrabCar 4-Seater,8,46,696.3,506.4,NONE,1.265102434,12.0
1072,12,2024-02-14,13:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,618,13:41:00,13:56:00,No ,13:02:00,40,18.8,Yes,13:02:00,40,18.8,428.8800000000002,2024-02-14 13:00:00,12,GrabCar 4-Seater,8,40,679.8,494.4,NONE,1.440962507,13.0
1073,12,2024-02-14,14:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,623,14:46:00,15:02:00,No ,14:01:00,41,18.8,Yes,14:01:00,41,18.8,440.8799999999999,2024-02-14 14:00:00,12,GrabCar 4-Seater,6,42,693.0,504.0,NONE,1.413082925,14.0
1074,12,2024-02-14,15:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,625,15:44:00,16:00:00,No ,15:01:00,40,18.8,Yes,15:01:00,40,18.8,436.8799999999999,2024-02-14 15:00:00,12,GrabCar 4-Seater,7,41,687.5,500.0,NONE,1.430598791,15.0
1075,12,2024-02-14,16:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,647,16:46:00,17:04:00,No ,16:00:00,44,18.8,Yes,16:00:00,44,18.8,444.88000000000017,2024-02-14 16:00:00,12,GrabCar 4-Seater,6,45,710.6,516.8,NONE,1.454324762,16.0
1076,12,2024-02-14,17:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,638,17:49:00,18:07:00,No ,17:02:00,39,18.8,Yes,17:02:00,39,18.8,450.8799999999998,2024-02-14 17:00:00,12,GrabCar 4-Seater,8,46,701.8,510.4,NONE,1.415010646,17.0
1077,12,2024-02-14,18:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,639,18:47:00,19:04:00,No ,18:03:00,40,15.8,No,18:03:00,40,18.8,444.8799999999999,2024-02-14 18:00:00,12,GrabCar 4-Seater,11,44,698.5,508.0,NONE,1.436342384,18.0
1078,12,2024-02-14,19:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,589,19:52:00,20:12:00,No ,19:00:00,41,18.8,No,19:00:00,38,15.7,414.3800000000001,2024-02-14 19:00:00,12,GrabCar 4-Seater,8,53,644.6,468.8,NONE,1.421400647,19.0
1079,12,2024-02-14,20:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,632,20:49:00,21:06:00,No ,20:04:00,38,18.8,Yes,20:04:00,38,18.8,448.8799999999999,2024-02-14 20:00:00,12,GrabCar 4-Seater,8,43,687.5,500.0,NONE,1.407948672,20.0
1080,12,2024-02-14,21:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,620,21:36:00,21:52:00,No ,21:03:00,34,18.8,Yes,21:03:00,34,18.8,420.87999999999994,2024-02-14 21:00:00,12,GrabCar 4-Seater,5,36,671.0,488.0,NONE,1.473103973,21.0
1081,12,2024-02-14,22:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,614,22:34:00,22:48:00,No ,22:00:00,31,18.8,Yes,22:00:00,31,18.8,412.88,2024-02-14 22:00:00,12,GrabCar 4-Seater,5,36,671.0,488.0,NONE,1.4871149,22.0
1082,12,2024-02-14,23:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,597,23:25:00,23:38:00,No ,23:00:00,27,18.8,Yes,23:00:00,27,18.8,392.88000000000005,2024-02-14 23:00:00,12,GrabCar 4-Seater,4,29,646.8,470.4,NONE,1.519547954,23.0
1083,12,2024-02-15,00:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,586,00:22:00,00:33:00,No ,00:01:00,27,18.8,Yes,00:01:00,27,18.8,382.88,2024-02-15 00:00:00,12,GrabCar 4-Seater,2,25,635.8,462.4,NONE,1.530505641,0.0
1084,12,2024-02-15,06:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,603,06:32:00,06:45:00,No ,06:01:00,35,15.7,No,06:02:00,35,18.8,406.88,2024-02-15 06:00:00,12,GrabCar 4-Seater,3,31,655.6,476.8,NONE,1.482009438,6.0
1085,12,2024-02-15,07:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,578,07:48:00,08:07:00,No ,07:01:00,42,18.8,No,07:02:00,45,15.7,404.38,2024-02-15 07:00:00,12,GrabCar 4-Seater,5,48,638.0,464.0,NONE,1.429348632,7.0
1086,12,2024-02-15,08:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,626,08:49:00,09:07:00,No ,08:01:00,45,15.7,No,08:01:00,44,18.8,450.88,2024-02-15 08:00:00,12,GrabCar 4-Seater,6,47,688.6,500.8,NONE,1.388396026,8.0
1087,12,2024-02-15,09:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,550,09:46:00,10:03:00,No ,09:00:00,37,18.8,No,09:00:00,38,15.7,396.38,2024-02-15 09:00:00,12,GrabCar 4-Seater,8,43,605.0,440.0,NONE,1.387557394,9.0
1088,12,2024-02-15,10:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,544,10:43:00,10:59:00,No ,10:00:00,36,18.8,No,10:00:00,41,15.8,389.8799999999999,2024-02-15 10:00:00,12,GrabCar 4-Seater,8,40,668.8,486.4,NONE,1.395301118,10.0
1089,12,2024-02-15,11:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,583,11:48:00,12:04:00,No ,11:01:00,42,16.1,No,11:04:00,43,15.7,398.38,2024-02-15 11:00:00,12,GrabCar 4-Seater,5,47,641.3,466.4,NONE,1.463426879,11.0
1090,12,2024-02-15,12:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,562,12:44:00,13:01:00,No ,12:01:00,40,15.7,Yes,12:01:00,40,15.7,392.3799999999999,2024-02-15 12:00:00,12,GrabCar 4-Seater,8,42,618.2,449.6,NONE,1.43228503,12.0
1091,12,2024-02-15,13:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,562,13:43:00,13:58:00,No ,13:01:00,36,18.8,No,13:01:00,37,15.7,386.3800000000002,2024-02-15 13:00:00,12,GrabCar 4-Seater,5,41,618.2,449.6,NONE,1.454526632,13.0
1092,12,2024-02-15,14:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,578,14:45:00,15:01:00,No ,14:00:00,40,16.1,No,14:00:00,42,15.8,393.8799999999999,2024-02-15 14:00:00,12,GrabCar 4-Seater,5,44,635.8,462.4,NONE,1.467452016,14.0
1093,12,2024-02-15,15:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,579,15:46:00,16:04:00,No ,15:01:00,41,18.8,No,15:00:00,42,15.7,398.3799999999999,2024-02-15 15:00:00,12,GrabCar 4-Seater,5,47,636.9,463.2,NONE,1.453386214,15.0
1094,12,2024-02-15,16:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,557,16:40:00,16:55:00,No ,16:00:00,34,18.8,No,16:00:00,37,15.7,380.3800000000002,2024-02-15 16:00:00,12,GrabCar 4-Seater,5,39,612.7,445.6,NONE,1.464325149,16.0
1095,12,2024-02-15,17:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,632,17:41:00,17:57:00,No ,17:00:00,36,15.7,No,17:00:00,37,18.8,430.8799999999999,2024-02-15 17:00:00,12,GrabCar 4-Seater,5,43,695.2,505.6,NONE,1.466765689,17.0
1096,12,2024-02-15,18:02:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,659,18:51:00,19:09:00,No ,18:01:00,41,18.8,No,18:02:00,40,15.7,404.38000000000017,2024-02-15 18:00:00,12,GrabCar 4-Seater,7,49,717.2,521.6,NONE,1.629655275,18.0
1097,12,2024-02-15,19:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,577,19:43:00,20:00:00,No ,19:02:00,36,15.7,Yes,19:02:00,36,15.7,390.3800000000002,2024-02-15 19:00:00,12,GrabCar 4-Seater,4,45,621.5,452.0,NONE,1.478047031,19.0
1098,12,2024-02-15,20:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,552,20:37:00,20:52:00,No ,20:02:00,32,18.8,No,20:03:00,32,15.7,374.37999999999994,2024-02-15 20:00:00,12,GrabCar 4-Seater,3,39,598.4,435.2,NONE,1.474437737,20.0
1099,12,2024-02-15,21:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,542,21:29:00,21:42:00,No ,21:02:00,29,18.8,No,21:02:00,31,15.7,354.38,2024-02-15 21:00:00,12,GrabCar 4-Seater,3,35,587.4,427.2,NONE,1.529431684,21.0
1100,12,2024-02-15,22:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,596,22:33:00,22:47:00,No ,22:01:00,30,18.8,Yes,22:01:00,30,18.8,410.88,2024-02-15 22:00:00,12,GrabCar 4-Seater,4,33,664.4,483.2,NONE,1.450545171,22.0
1101,12,2024-02-15,23:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,586,23:25:00,23:37:00,No ,23:01:00,26,18.8,Yes,23:01:00,26,18.8,390.87999999999977,2024-02-15 23:00:00,12,GrabCar 4-Seater,4,30,652.3,474.4,NONE,1.499181334,23.0
1102,12,2024-02-16,00:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,519,00:21:00,00:34:00,No ,00:00:00,24,15.7,Yes,00:00:00,24,15.7,338.38,2024-02-16 00:00:00,12,GrabCar 4-Seater,3,27,559.9,407.2,NONE,1.533778592,0.0
1103,12,2024-02-16,06:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,598,06:34:00,06:47:00,No ,06:00:00,36,18.8,No,06:00:00,39,15.7,364.38,2024-02-16 06:00:00,12,GrabCar 4-Seater,5,32,657.8,478.4,NONE,1.641143861,6.0
1104,12,2024-02-16,07:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,571,07:46:00,08:03:00,No ,07:00:00,37,18.8,No,07:00:00,40,15.7,396.3799999999999,2024-02-16 07:00:00,12,GrabCar 4-Seater,5,45,628.1,456.8,NONE,1.440536859,7.0
1105,12,2024-02-16,08:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,626,08:40:00,08:55:00,No ,08:00:00,40,18.8,Yes,08:00:00,40,18.8,426.8800000000001,2024-02-16 08:00:00,12,GrabCar 4-Seater,7,40,674.3,490.4,NONE,1.466454273,8.0
1106,12,2024-02-16,09:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,546,09:42:00,09:58:00,No ,09:00:00,34,18.8,No,09:00:00,35,15.7,386.38000000000005,2024-02-16 09:00:00,12,GrabCar 4-Seater,6,40,600.6,436.8,NONE,1.413116621,9.0
1107,12,2024-02-16,10:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,608,10:40:00,10:56:00,No ,10:00:00,37,18.8,No,10:00:00,40,15.7,382.3799999999999,2024-02-16 10:00:00,12,GrabCar 4-Seater,5,39,668.8,486.4,NONE,1.59004132,10.0
1108,12,2024-02-16,11:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,628,11:38:00,11:53:00,No ,11:00:00,36,18.8,No,11:00:00,43,15.7,376.3800000000001,2024-02-16 11:00:00,12,GrabCar 4-Seater,5,37,690.8,502.4,NONE,1.668526489,11.0
1109,12,2024-02-16,12:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,577,12:43:00,13:00:00,No ,12:00:00,41,18.8,No,12:00:00,46,15.7,390.3799999999999,2024-02-16 12:00:00,12,GrabCar 4-Seater,7,43,629.2,457.6,NONE,1.478047031,12.0
1110,12,2024-02-16,13:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,574,13:45:00,14:02:00,No ,13:00:00,41,18.8,No,13:00:00,44,15.7,394.3800000000002,2024-02-16 13:00:00,12,GrabCar 4-Seater,8,44,632.5,460.0,NONE,1.455449059,13.0
1111,12,2024-02-16,14:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,590,14:48:00,15:06:00,No ,14:00:00,42,18.8,No,14:00:00,49,15.8,403.8799999999999,2024-02-16 14:00:00,12,GrabCar 4-Seater,6,45,649.0,472.0,NONE,1.460829949,14.0
1112,12,2024-02-16,15:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,580,15:44:00,16:01:00,No ,15:00:00,42,16.1,No,15:00:00,45,15.7,392.3799999999999,2024-02-16 15:00:00,12,GrabCar 4-Seater,8,42,636.9,463.2,NONE,1.478158928,15.0
1113,12,2024-02-16,16:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,579,16:44:00,17:01:00,No ,16:00:00,43,15.7,Yes,16:00:00,43,15.7,392.3800000000002,2024-02-16 16:00:00,12,GrabCar 4-Seater,7,42,629.2,457.6,NONE,1.475610378,16.0
1114,12,2024-02-16,17:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,582,17:47:00,18:05:00,No ,17:00:00,43,18.8,No,17:00:00,41,15.7,400.3799999999999,2024-02-16 17:00:00,12,GrabCar 4-Seater,8,45,632.5,460.0,NONE,1.453619062,17.0
1115,12,2024-02-16,18:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,647,18:47:00,19:04:00,No ,18:00:00,40,18.8,Yes,18:00:00,40,18.8,444.8799999999999,2024-02-16 18:00:00,12,GrabCar 4-Seater,8,45,716.1,520.8,NONE,1.454324762,18.0
1116,12,2024-02-16,19:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,573,19:43:00,20:00:00,No ,19:00:00,39,15.7,Yes,19:00:00,39,15.7,390.3800000000002,2024-02-16 19:00:00,12,GrabCar 4-Seater,6,43,625.9,455.2,NONE,1.467800605,19.0
1117,12,2024-02-16,20:02:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,564,20:43:00,21:00:00,No ,20:04:00,38,18.8,No,20:04:00,39,15.7,386.3799999999999,2024-02-16 20:00:00,12,GrabCar 4-Seater,4,44,620.4,451.2,NONE,1.459702883,20.0
1118,12,2024-02-16,21:05:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,612,21:37:00,21:50:00,No ,21:05:00,37,18.8,Yes,21:05:00,37,18.8,406.88,2024-02-16 21:00:00,12,GrabCar 4-Seater,3,36,674.3,490.4,NONE,1.504128982,21.0
1119,12,2024-02-16,22:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,610,22:31:00,22:45:00,No ,22:00:00,36,16.0,No,22:00:00,36,18.8,406.88,2024-02-16 22:00:00,12,GrabCar 4-Seater,4,35,676.5,492.0,NONE,1.499213527,22.0
1120,12,2024-02-16,23:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,534,23:30:00,23:44:00,No ,23:00:00,28,18.8,No,23:00:00,30,15.7,358.38,2024-02-16 23:00:00,12,GrabCar 4-Seater,5,32,586.3,426.4,NONE,1.490038507,23.0
1121,12,2024-02-17,00:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,518,00:25:00,00:37:00,No ,00:00:00,25,18.8,No,00:00:00,27,15.7,344.38,2024-02-17 00:00:00,12,GrabCar 4-Seater,3,27,564.3,410.4,NONE,1.50415239,0.0
1122,12,2024-02-17,06:01:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,587,06:27:00,06:37:00,No ,06:02:00,25,18.8,Yes,06:02:00,25,18.8,388.88000000000005,2024-02-17 06:00:00,12,GrabCar 4-Seater,4,27,638.0,464.0,NONE,1.509463073,6.0
1123,12,2024-02-17,07:01:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,545,07:34:00,07:46:00,No ,07:02:00,32,18.8,No,07:03:00,32,15.7,360.38,2024-02-17 07:00:00,12,GrabCar 4-Seater,4,34,591.8,430.4,NONE,1.51229258,7.0
1124,12,2024-02-17,08:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,600,08:30:00,08:41:00,No ,08:00:00,31,18.8,Yes,08:00:00,31,18.8,398.88,2024-02-17 08:00:00,12,GrabCar 4-Seater,5,29,650.1,472.8,NONE,1.504211793,8.0
1125,12,2024-02-17,09:00:00,Las Pinas City Hall Main Entrance,Victory Liner - Pasay Terminal,559,09:37:00,09:50:00,No ,09:01:00,36,18.8,Yes,09:01:00,36,18.8,416.88,2024-02-17 09:00:00,12,GrabCar 4-Seater,5,37,607.2,441.6,NONE,1.340913452,9.0
